date,sku,on_hand_units,on_order_units,lead_time_days,reorder_point_units,inventory_value
2025-10-19,SKU0173,102,574,15,781,25990.62
2025-10-19,SKU0174,257,61,9,28,466280.24
2025-10-19,SKU0175,117,685,5,305,242666.19
2025-10-19,SKU0176,326,78,13,49,404738.78
2025-10-19,SKU0177,910,243,13,142,930174.7
2025-10-19,SKU0178,92,550,9,438,143807.96
2025-10-19,SKU0179,9,1,11,10,23737.59
2025-10-19,SKU0180,641,241,5,144,1646267.48
2025-10-19,SKU0181,192,1089,20,1939,43407.36
2025-10-19,SKU0182,202,1153,29,2985,126522.7
2025-10-19,SKU0183,816,312,22,804,641832.96
2025-10-19,SKU0184,287,68,16,55,236264.14
2025-10-19,SKU0185,528,202,15,357,927468.96
2025-10-19,SKU0186,330,128,12,170,431362.8
2025-10-19,SKU0187,673,252,8,241,163431.32
2025-10-19,SKU0188,12,0,20,10,14201.76
2025-10-19,SKU0189,1080,282,19,242,1748390.4
2025-10-19,SKU0190,74,411,5,187,29218.9
2025-10-19,SKU0191,0,7,15,10,0.0
2025-10-19,SKU0192,384,100,12,55,96264.96
2025-10-19,SKU0193,416,155,9,164,1157328.64
2025-10-19,SKU0194,13,6,23,10,5036.59
2025-10-19,SKU0195,318,76,18,68,809745.66
2025-10-19,SKU0196,474,119,21,114,1288185.06
2025-10-19,SKU0197,471,174,23,470,1385093.25
2025-10-19,SKU0198,334,83,30,118,810243.92
2025-10-19,SKU0199,702,266,25,783,1657056.96
2025-10-19,SKU0200,692,264,21,646,1358534.4
2025-10-26,SKU0001,87,476,26,1119,237934.56
2025-10-26,SKU0002,170,974,24,2090,361955.5
2025-10-26,SKU0003,555,212,19,473,483416.1
2025-10-26,SKU0004,357,134,28,444,1039087.77
2025-10-26,SKU0005,535,148,8,50,1261733.3
2025-10-26,SKU0006,716,275,28,900,1560149.68
2025-10-26,SKU0007,622,229,27,756,872759.3
2025-10-26,SKU0008,738,284,18,597,656451.0
2025-10-26,SKU0009,581,221,24,632,220506.93
2025-10-26,SKU0010,77,420,18,691,209251.35
2025-10-26,SKU0011,696,187,11,94,989538.0
2025-10-26,SKU0012,401,105,25,122,275426.85
2025-10-26,SKU0013,835,319,11,412,824370.45
2025-10-26,SKU0014,332,83,13,50,590873.68
2025-10-26,SKU0015,687,256,18,548,420883.68
2025-10-26,SKU0016,535,193,26,605,1382536.3
2025-10-26,SKU0017,285,108,14,178,655417.35
2025-10-26,SKU0018,154,880,17,1334,336711.76
2025-10-26,SKU0019,843,319,6,226,1140638.01
2025-10-26,SKU0020,456,179,8,167,875155.2
2025-10-26,SKU0021,620,225,6,165,1112205.6
2025-10-26,SKU0022,133,743,6,398,263946.48
2025-10-26,SKU0023,367,139,27,435,126574.63
2025-10-26,SKU0024,657,258,26,770,857936.88
2025-10-26,SKU0025,919,249,26,286,202804.92
2025-10-26,SKU0026,831,220,6,59,1273565.67
2025-10-26,SKU0027,521,202,7,161,550488.6
2025-10-26,SKU0028,591,221,12,320,306799.92
2025-10-26,SKU0029,989,274,19,229,395471.43
2025-10-26,SKU0030,255,102,13,153,460063.35
2025-10-26,SKU0031,179,983,17,1506,106454.88
2025-10-26,SKU0032,361,139,9,143,1004608.85
2025-10-26,SKU0033,87,517,24,1104,155301.96
2025-10-26,SKU0034,43,7,13,10,47554.56
2025-10-26,SKU0035,118,669,6,359,214010.7
2025-10-26,SKU0036,18,7,24,10,2990.34
2025-10-26,SKU0037,426,160,28,541,1226803.32
2025-10-26,SKU0038,712,189,5,43,1067060.16
2025-10-26,SKU0039,185,1059,16,1521,438437.05
2025-10-26,SKU0040,751,296,26,872,255279.92
2025-10-26,SKU0041,298,83,23,79,450370.38
2025-10-26,SKU0042,487,187,27,591,741725.35
2025-10-26,SKU0043,20,5,15,10,56394.0
2025-10-26,SKU0044,867,226,14,145,1524194.67
2025-10-26,SKU0045,310,112,23,309,456667.2
2025-10-26,SKU0046,747,194,8,71,653049.81
2025-10-26,SKU0047,416,152,11,206,441604.8
2025-10-26,SKU0048,485,187,20,436,780825.75
2025-10-26,SKU0049,14,1,22,10,19219.76
2025-10-26,SKU0050,137,782,8,557,22287.16
2025-10-26,SKU0051,217,63,18,45,541686.25
2025-10-26,SKU0052,763,194,14,128,2059237.81
2025-10-26,SKU0053,347,138,18,291,175831.84
2025-10-26,SKU0054,49,1,29,10,83628.3
2025-10-26,SKU0055,82,463,6,249,34019.34
2025-10-26,SKU0056,327,130,30,446,670186.5
2025-10-26,SKU0057,848,324,16,611,776411.84
2025-10-26,SKU0058,766,289,25,852,1541444.78
2025-10-26,SKU0059,19,3,16,10,41957.32
2025-10-26,SKU0060,119,669,13,776,277160.52
2025-10-26,SKU0061,254,68,25,77,104762.3
2025-10-26,SKU0062,578,216,22,571,1593216.54
2025-10-26,SKU0063,0,4,8,10,0.0
2025-10-26,SKU0064,362,132,23,358,75477.0
2025-10-26,SKU0065,555,221,24,601,948533.85
2025-10-26,SKU0066,706,265,15,479,830023.02
2025-10-26,SKU0067,332,121,29,421,832121.48
2025-10-26,SKU0068,143,43,21,37,349481.99
2025-10-26,SKU0069,865,229,13,133,882040.5
2025-10-26,SKU0070,271,95,5,61,775984.11
2025-10-26,SKU0071,120,656,22,1299,113239.2
2025-10-26,SKU0072,328,127,10,149,522723.76
2025-10-26,SKU0073,133,770,24,1651,112025.9
2025-10-26,SKU0074,672,255,18,541,1891364.16
2025-10-26,SKU0075,2,0,17,10,1154.72
2025-10-26,SKU0076,586,149,9,61,134920.64
2025-10-26,SKU0077,993,256,23,273,1352247.54
2025-10-26,SKU0078,577,225,9,234,1718242.53
2025-10-26,SKU0079,620,224,15,413,1665233.2
2025-10-26,SKU0080,0,3,26,10,0.0
2025-10-26,SKU0081,736,203,28,249,1974908.8
2025-10-26,SKU0082,454,165,30,600,1221714.0
2025-10-26,SKU0083,734,282,29,954,1177842.46
2025-10-26,SKU0084,398,150,19,347,404443.62
2025-10-26,SKU0085,6,4,10,10,14033.04
2025-10-26,SKU0086,224,67,26,72,452215.68
2025-10-26,SKU0087,771,210,25,231,912563.31
2025-10-26,SKU0088,504,129,30,177,188470.8
2025-10-26,SKU0089,818,305,21,763,1853334.42
2025-10-26,SKU0090,667,254,8,244,574380.38
2025-10-26,SKU0091,17,2,18,10,47884.92
2025-10-26,SKU0092,634,236,16,451,506445.54
2025-10-26,SKU0093,847,310,26,981,386232.0
2025-10-26,SKU0094,75,436,15,592,188267.25
2025-10-26,SKU0095,683,266,13,410,371907.16
2025-10-26,SKU0096,386,135,7,118,239273.68
2025-10-26,SKU0097,136,754,26,1752,249996.56
2025-10-26,SKU0098,273,105,24,295,719690.79
2025-10-26,SKU0099,191,1070,6,573,127905.06
2025-10-26,SKU0100,498,194,16,363,497970.12
2025-10-26,SKU0101,90,508,17,770,211902.3
2025-10-26,SKU0102,622,167,17,128,1815182.6
2025-10-26,SKU0103,6,6,28,10,9312.9
2025-10-26,SKU0104,754,197,8,72,390044.2
2025-10-26,SKU0105,95,528,12,567,13339.9
2025-10-26,SKU0106,4,0,9,10,3064.0
2025-10-26,SKU0107,14,0,11,10,6751.92
2025-10-26,SKU0108,789,205,28,260,1629450.69
2025-10-26,SKU0109,473,177,29,606,214415.63
2025-10-26,SKU0110,450,121,6,31,705762.0
2025-10-26,SKU0111,78,445,21,832,164842.08
2025-10-26,SKU0112,939,361,11,466,1676340.36
2025-10-26,SKU0113,591,224,10,262,401495.85
2025-10-26,SKU0114,693,253,12,364,1685348.28
2025-10-26,SKU0115,110,632,10,562,239214.8
2025-10-26,SKU0116,708,197,17,143,1588079.4
2025-10-26,SKU0117,537,196,30,700,257797.59
2025-10-26,SKU0118,381,146,20,332,174837.09
2025-10-26,SKU0119,824,304,23,838,2298902.32
2025-10-26,SKU0120,107,586,17,899,134068.86
2025-10-26,SKU0121,79,444,5,202,76847.25
2025-10-26,SKU0122,374,141,7,117,567316.86
2025-10-26,SKU0123,151,861,11,854,305368.81
2025-10-26,SKU0124,760,296,11,374,2182195.6
2025-10-26,SKU0125,636,249,26,753,591918.84
2025-10-26,SKU0126,659,248,26,766,1833298.46
2025-10-26,SKU0127,761,289,27,920,130960.49
2025-10-26,SKU0128,491,186,21,456,839644.37
2025-10-26,SKU0129,902,243,19,203,1748554.06
2025-10-26,SKU0130,710,256,21,658,289041.0
2025-10-26,SKU0131,270,116,15,199,136884.6
2025-10-26,SKU0132,672,254,22,666,883968.96
2025-10-26,SKU0133,607,236,25,690,1761556.49
2025-10-26,SKU0134,443,162,24,466,810034.36
2025-10-26,SKU0135,267,103,20,240,749140.59
2025-10-26,SKU0136,563,208,6,154,1369581.95
2025-10-26,SKU0137,322,119,23,330,468642.02
2025-10-26,SKU0138,502,188,14,310,1192656.62
2025-10-26,SKU0139,108,601,24,1289,16386.84
2025-10-26,SKU0140,110,630,19,1061,45817.2
2025-10-26,SKU0141,378,143,27,451,947018.52
2025-10-26,SKU0142,446,163,13,256,1075203.42
2025-10-26,SKU0143,74,420,29,1084,57324.84
2025-10-26,SKU0144,116,667,26,1562,190150.68
2025-10-26,SKU0145,338,124,13,196,627818.1
2025-10-26,SKU0146,316,119,17,243,826795.04
2025-10-26,SKU0147,510,196,18,417,942995.1
2025-10-26,SKU0148,103,577,24,1247,133535.38
2025-10-26,SKU0149,78,448,22,863,92440.14
2025-10-26,SKU0150,523,206,27,622,698236.38
2025-10-26,SKU0151,162,927,14,1162,322477.2
2025-10-26,SKU0152,7,0,18,10,18310.04
2025-10-26,SKU0153,836,298,16,593,1184026.8
2025-10-26,SKU0154,552,149,28,185,451938.96
2025-10-26,SKU0155,645,248,12,342,507176.4
2025-10-26,SKU0156,712,265,20,630,1611569.28
2025-10-26,SKU0157,300,86,8,31,740415.0
2025-10-26,SKU0158,429,167,27,521,173877.99
2025-10-26,SKU0159,756,290,14,473,221523.12
2025-10-26,SKU0160,381,142,13,215,694890.66
2025-10-26,SKU0161,86,481,20,871,45055.4
2025-10-26,SKU0162,446,171,17,344,1111222.38
2025-10-26,SKU0163,859,323,27,1023,858974.23
2025-10-26,SKU0164,23,0,18,10,11896.29
2025-10-26,SKU0165,744,275,18,593,2061482.64
2025-10-26,SKU0166,447,125,7,38,259277.88
2025-10-26,SKU0167,896,326,5,199,829418.24
2025-10-26,SKU0168,149,847,15,1137,81276.52
2025-10-26,SKU0169,169,969,30,2581,73501.48
2025-10-26,SKU0170,354,123,28,441,57110.82
2025-10-26,SKU0171,618,243,21,585,161081.7
2025-10-26,SKU0172,477,181,21,451,289281.42
2025-10-26,SKU0173,98,580,15,786,24971.38
2025-10-26,SKU0174,270,79,9,29,489866.4
2025-10-26,SKU0175,122,695,5,312,253036.54
2025-10-26,SKU0176,321,94,13,51,398531.13
2025-10-26,SKU0177,897,241,13,140,916886.49
2025-10-26,SKU0178,95,547,9,443,148497.35
2025-10-26,SKU0179,0,0,11,10,0.0
2025-10-26,SKU0180,609,234,5,140,1564082.52
2025-10-26,SKU0181,187,1076,20,1910,42276.96
2025-10-26,SKU0182,201,1148,29,2978,125896.35
2025-10-26,SKU0183,800,303,22,782,629248.0
2025-10-26,SKU0184,286,71,16,52,235440.92
2025-10-26,SKU0185,561,205,15,365,985435.77
2025-10-26,SKU0186,317,108,12,162,414369.72
2025-10-26,SKU0187,669,256,8,240,162459.96
2025-10-26,SKU0188,21,0,20,10,24853.08
2025-10-26,SKU0189,1104,301,19,251,1787243.52
2025-10-26,SKU0190,71,414,5,185,28034.35
2025-10-26,SKU0191,8,8,15,10,20136.24
2025-10-26,SKU0192,433,118,12,61,108548.77
2025-10-26,SKU0193,436,156,9,164,1212969.44
2025-10-26,SKU0194,22,10,23,10,8523.46
2025-10-26,SKU0195,316,88,18,68,804652.92
2025-10-26,SKU0196,485,131,21,120,1318079.65
2025-10-26,SKU0197,458,167,23,480,1346863.5
2025-10-26,SKU0198,368,101,30,129,892723.84
2025-10-26,SKU0199,702,257,25,785,1657056.96
2025-10-26,SKU0200,679,244,21,643,1333012.8
2025-11-02,SKU0001,73,438,26,1027,199646.24
2025-11-02,SKU0002,160,906,24,1933,340664.0
2025-11-02,SKU0003,511,204,19,439,445091.22
2025-11-02,SKU0004,318,120,28,399,925573.98
2025-11-02,SKU0005,509,143,8,49,1200415.42
2025-11-02,SKU0006,653,254,28,824,1422873.94
2025-11-02,SKU0007,584,220,27,708,819439.6
2025-11-02,SKU0008,672,254,18,537,597744.0
2025-11-02,SKU0009,556,201,24,588,211018.68
2025-11-02,SKU0010,71,398,18,638,192946.05
2025-11-02,SKU0011,638,176,11,82,907076.5
2025-11-02,SKU0012,433,120,25,132,297406.05
2025-11-02,SKU0013,783,296,11,384,773032.41
2025-11-02,SKU0014,315,84,13,49,560618.1
2025-11-02,SKU0015,650,250,18,525,398216.0
2025-11-02,SKU0016,479,187,26,564,1237822.22
2025-11-02,SKU0017,268,100,14,169,616322.28
2025-11-02,SKU0018,141,809,17,1230,308288.04
2025-11-02,SKU0019,757,286,6,204,1024273.99
2025-11-02,SKU0020,463,174,8,164,888589.6
2025-11-02,SKU0021,566,212,6,151,1015336.08
2025-11-02,SKU0022,120,689,6,368,238147.2
2025-11-02,SKU0023,341,121,27,405,117607.49
2025-11-02,SKU0024,626,233,26,734,817455.84
2025-11-02,SKU0025,887,237,26,276,195743.16
2025-11-02,SKU0026,866,227,6,61,1327205.62
2025-11-02,SKU0027,469,182,7,147,495545.4
2025-11-02,SKU0028,525,196,12,284,272538.0
2025-11-02,SKU0029,988,259,19,223,395071.56
2025-11-02,SKU0030,260,90,13,147,469084.2
2025-11-02,SKU0031,163,940,17,1421,96939.36
2025-11-02,SKU0032,319,127,9,131,887729.15
2025-11-02,SKU0033,85,471,24,1028,151731.8
2025-11-02,SKU0034,35,15,13,10,38707.2
2025-11-02,SKU0035,108,624,6,335,195874.2
2025-11-02,SKU0036,12,0,24,10,1993.56
2025-11-02,SKU0037,392,155,28,491,1128889.44
2025-11-02,SKU0038,669,178,5,40,1002616.92
2025-11-02,SKU0039,169,974,16,1384,400518.17
2025-11-02,SKU0040,687,254,26,800,233525.04
2025-11-02,SKU0041,255,66,23,70,385384.05
2025-11-02,SKU0042,460,165,27,550,700603.0
2025-11-02,SKU0043,15,0,15,10,42295.5
2025-11-02,SKU0044,809,222,14,136,1422230.09
2025-11-02,SKU0045,277,103,23,289,408054.24
2025-11-02,SKU0046,671,178,8,64,586608.33
2025-11-02,SKU0047,416,148,11,203,441604.8
2025-11-02,SKU0048,440,164,20,396,708378.0
2025-11-02,SKU0049,17,0,22,10,23338.28
2025-11-02,SKU0050,128,725,8,516,20823.04
2025-11-02,SKU0051,175,44,18,38,436843.75
2025-11-02,SKU0052,696,180,14,115,1878413.52
2025-11-02,SKU0053,327,135,18,270,165697.44
2025-11-02,SKU0054,49,0,29,10,83628.3
2025-11-02,SKU0055,80,446,6,241,33189.6
2025-11-02,SKU0056,322,127,30,422,659939.0
2025-11-02,SKU0057,796,292,16,566,728801.68
2025-11-02,SKU0058,711,267,25,787,1430766.63
2025-11-02,SKU0059,18,4,16,10,39749.04
2025-11-02,SKU0060,110,622,13,724,256198.8
2025-11-02,SKU0061,201,54,25,61,82902.45
2025-11-02,SKU0062,537,203,22,529,1480202.91
2025-11-02,SKU0063,12,0,8,10,9211.44
2025-11-02,SKU0064,325,129,23,334,67762.5
2025-11-02,SKU0065,528,192,24,555,902388.96
2025-11-02,SKU0066,651,231,15,435,765361.17
2025-11-02,SKU0067,297,115,29,382,744397.83
2025-11-02,SKU0068,129,34,21,30,315266.97
2025-11-02,SKU0069,870,225,13,135,887139.0
2025-11-02,SKU0070,245,92,5,54,701535.45
2025-11-02,SKU0071,106,590,22,1177,100027.96
2025-11-02,SKU0072,303,116,10,136,482882.01
2025-11-02,SKU0073,125,702,24,1532,105287.5
2025-11-02,SKU0074,653,238,18,526,1837888.09
2025-11-02,SKU0075,6,0,17,10,3464.16
2025-11-02,SKU0076,569,155,9,59,131006.56
2025-11-02,SKU0077,932,247,23,251,1269178.96
2025-11-02,SKU0078,535,196,9,217,1593171.15
2025-11-02,SKU0079,596,211,15,386,1600772.56
2025-11-02,SKU0080,9,5,26,10,20438.64
2025-11-02,SKU0081,687,190,28,230,1843427.1
2025-11-02,SKU0082,401,154,30,548,1079091.0
2025-11-02,SKU0083,687,255,29,893,1102422.03
2025-11-02,SKU0084,397,142,19,321,403427.43
2025-11-02,SKU0085,0,5,10,10,0.0
2025-11-02,SKU0086,200,47,26,62,403764.0
2025-11-02,SKU0087,738,194,25,220,873504.18
2025-11-02,SKU0088,485,127,30,171,181365.75
2025-11-02,SKU0089,784,288,21,734,1776300.96
2025-11-02,SKU0090,622,238,8,225,535629.08
2025-11-02,SKU0091,17,10,18,10,47884.92
2025-11-02,SKU0092,599,218,16,424,478487.19
2025-11-02,SKU0093,787,286,26,901,358872.0
2025-11-02,SKU0094,69,389,15,524,173205.87
2025-11-02,SKU0095,646,241,13,380,351759.92
2025-11-02,SKU0096,370,134,7,115,229355.6
2025-11-02,SKU0097,121,696,26,1628,222423.41
2025-11-02,SKU0098,229,82,24,245,603696.67
2025-11-02,SKU0099,178,1018,6,549,119199.48
2025-11-02,SKU0100,484,169,16,331,483970.96
2025-11-02,SKU0101,82,468,17,714,193066.54
2025-11-02,SKU0102,592,149,17,118,1727633.6
2025-11-02,SKU0103,0,1,28,10,0.0
2025-11-02,SKU0104,659,175,8,62,340900.7
2025-11-02,SKU0105,89,500,12,531,12497.38
2025-11-02,SKU0106,17,0,9,10,13022.0
2025-11-02,SKU0107,7,1,11,10,3375.96
2025-11-02,SKU0108,696,181,28,230,1437386.16
2025-11-02,SKU0109,454,167,29,602,205802.74
2025-11-02,SKU0110,435,114,6,31,682236.6
2025-11-02,SKU0111,74,420,21,784,156388.64
2025-11-02,SKU0112,888,335,11,437,1585293.12
2025-11-02,SKU0113,506,195,10,229,343751.1
2025-11-02,SKU0114,642,246,12,348,1561318.32
2025-11-02,SKU0115,104,579,10,524,226166.72
2025-11-02,SKU0116,642,170,17,128,1440038.1
2025-11-02,SKU0117,513,192,30,675,246275.91
2025-11-02,SKU0118,339,128,20,305,155563.71
2025-11-02,SKU0119,769,285,23,781,2145456.17
2025-11-02,SKU0120,97,576,17,853,121539.06
2025-11-02,SKU0121,73,417,5,188,71010.75
2025-11-02,SKU0122,329,125,7,107,499056.81
2025-11-02,SKU0123,140,797,11,785,283123.4
2025-11-02,SKU0124,727,266,11,356,2087442.37
2025-11-02,SKU0125,620,229,26,714,577027.8
2025-11-02,SKU0126,645,251,26,746,1794351.3
2025-11-02,SKU0127,743,282,27,894,127862.87
2025-11-02,SKU0128,452,169,21,420,772951.64
2025-11-02,SKU0129,811,216,19,182,1572147.83
2025-11-02,SKU0130,652,242,21,605,265429.2
2025-11-02,SKU0131,291,109,15,194,147531.18
2025-11-02,SKU0132,638,248,22,622,839244.34
2025-11-02,SKU0133,551,210,25,627,1599040.57
2025-11-02,SKU0134,416,154,24,445,760664.32
2025-11-02,SKU0135,242,89,20,222,678996.34
2025-11-02,SKU0136,565,217,6,151,1374447.25
2025-11-02,SKU0137,310,110,23,303,451177.1
2025-11-02,SKU0138,442,164,14,271,1050108.02
2025-11-02,SKU0139,97,557,24,1186,14717.81
2025-11-02,SKU0140,106,606,19,1009,44151.12
2025-11-02,SKU0141,358,120,27,422,896911.72
2025-11-02,SKU0142,394,147,13,226,949843.38
2025-11-02,SKU0143,70,391,29,1036,54226.2
2025-11-02,SKU0144,111,625,26,1451,181954.53
2025-11-02,SKU0145,323,120,13,189,599956.35
2025-11-02,SKU0146,303,110,17,234,792781.32
2025-11-02,SKU0147,479,182,18,384,885675.79
2025-11-02,SKU0148,95,535,24,1158,123163.7
2025-11-02,SKU0149,71,407,22,807,84144.23
2025-11-02,SKU0150,472,180,27,569,630148.32
2025-11-02,SKU0151,153,880,14,1094,304561.8
2025-11-02,SKU0152,25,0,18,10,65393.0
2025-11-02,SKU0153,775,295,16,553,1097632.5
2025-11-02,SKU0154,521,129,28,176,426558.33
2025-11-02,SKU0155,598,215,12,320,470219.36
2025-11-02,SKU0156,651,254,20,587,1473499.44
2025-11-02,SKU0157,314,88,8,31,774967.7
2025-11-02,SKU0158,386,142,27,466,156449.66
2025-11-02,SKU0159,676,258,14,425,198081.52
2025-11-02,SKU0160,342,136,13,198,623760.12
2025-11-02,SKU0161,77,446,20,782,40340.3
2025-11-02,SKU0162,404,150,17,308,1006578.12
2025-11-02,SKU0163,778,286,27,938,777976.66
2025-11-02,SKU0164,21,7,18,10,10861.83
2025-11-02,SKU0165,677,254,18,537,1875838.37
2025-11-02,SKU0166,408,104,7,33,236656.32
2025-11-02,SKU0167,828,309,5,182,766471.32
2025-11-02,SKU0168,137,780,15,1040,74730.76
2025-11-02,SKU0169,161,917,30,2456,70022.12
2025-11-02,SKU0170,335,120,28,418,54045.55
2025-11-02,SKU0171,589,218,21,554,153522.85
2025-11-02,SKU0172,433,155,21,417,262597.18
2025-11-02,SKU0173,95,539,15,727,24206.95
2025-11-02,SKU0174,235,66,9,25,426365.2
2025-11-02,SKU0175,115,674,5,298,238518.05
2025-11-02,SKU0176,309,94,13,48,383632.77
2025-11-02,SKU0177,864,235,13,133,883154.88
2025-11-02,SKU0178,84,493,9,398,131302.92
2025-11-02,SKU0179,17,6,11,10,44837.67
2025-11-02,SKU0180,600,224,5,133,1540968.0
2025-11-02,SKU0181,172,999,20,1782,38885.76
2025-11-02,SKU0182,182,1050,29,2714,113995.7
2025-11-02,SKU0183,779,295,22,763,612730.24
2025-11-02,SKU0184,243,74,16,46,200042.46
2025-11-02,SKU0185,496,183,15,329,871258.72
2025-11-02,SKU0186,297,117,12,161,388226.52
2025-11-02,SKU0187,606,230,8,221,147161.04
2025-11-02,SKU0188,0,0,20,10,0.0
2025-11-02,SKU0189,1002,269,19,226,1622117.76
2025-11-02,SKU0190,67,389,5,173,26454.95
2025-11-02,SKU0191,10,12,15,10,25170.3
2025-11-02,SKU0192,378,104,12,56,94760.82
2025-11-02,SKU0193,371,143,9,148,1032136.84
2025-11-02,SKU0194,5,1,23,10,1937.15
2025-11-02,SKU0195,285,75,18,60,725715.45
2025-11-02,SKU0196,473,114,21,115,1285467.37
2025-11-02,SKU0197,408,153,23,418,1199826.0
2025-11-02,SKU0198,337,93,30,121,817521.56
2025-11-02,SKU0199,660,245,25,723,1557916.8
2025-11-02,SKU0200,631,231,21,588,1238779.2
2025-11-09,SKU0001,72,395,26,922,196911.36
2025-11-09,SKU0002,134,785,24,1674,285306.1
2025-11-09,SKU0003,461,173,19,391,401540.22
2025-11-09,SKU0004,295,117,28,372,858629.95
2025-11-09,SKU0005,465,129,8,44,1096646.7
2025-11-09,SKU0006,571,210,28,709,1244197.58
2025-11-09,SKU0007,512,196,27,617,718412.8
2025-11-09,SKU0008,634,233,18,509,563943.0
2025-11-09,SKU0009,495,192,24,534,187867.35
2025-11-09,SKU0010,63,357,18,571,171205.65
2025-11-09,SKU0011,562,146,11,73,799023.5
2025-11-09,SKU0012,368,98,25,106,252760.8
2025-11-09,SKU0013,681,247,11,339,672330.87
2025-11-09,SKU0014,306,90,13,48,544600.44
2025-11-09,SKU0015,583,220,18,471,357169.12
2025-11-09,SKU0016,443,171,26,513,1144791.74
2025-11-09,SKU0017,235,85,14,149,540431.85
2025-11-09,SKU0018,127,745,17,1119,277677.88
2025-11-09,SKU0019,703,268,6,190,951208.21
2025-11-09,SKU0020,420,154,8,152,806064.0
2025-11-09,SKU0021,507,195,6,136,909497.16
2025-11-09,SKU0022,104,602,6,318,206394.24
2025-11-09,SKU0023,298,110,27,366,102777.22
2025-11-09,SKU0024,583,215,26,684,761304.72
2025-11-09,SKU0025,759,201,26,233,167496.12
2025-11-09,SKU0026,734,203,6,53,1124906.38
2025-11-09,SKU0027,403,150,7,129,425809.8
2025-11-09,SKU0028,474,172,12,249,246062.88
2025-11-09,SKU0029,902,238,19,202,360682.74
2025-11-09,SKU0030,220,87,13,131,396917.4
2025-11-09,SKU0031,141,821,17,1247,83855.52
2025-11-09,SKU0032,289,107,9,117,804243.65
2025-11-09,SKU0033,76,432,24,930,135666.08
2025-11-09,SKU0034,39,12,13,10,43130.88
2025-11-09,SKU0035,98,561,6,300,177737.7
2025-11-09,SKU0036,8,10,24,10,1329.04
2025-11-09,SKU0037,354,124,28,430,1019456.28
2025-11-09,SKU0038,620,163,5,37,929181.6
2025-11-09,SKU0039,144,851,16,1210,341269.92
2025-11-09,SKU0040,601,221,26,695,204291.92
2025-11-09,SKU0041,213,57,23,58,321909.03
2025-11-09,SKU0042,409,160,27,500,622927.45
2025-11-09,SKU0043,0,2,15,10,0.0
2025-11-09,SKU0044,722,194,14,118,1269283.22
2025-11-09,SKU0045,244,82,23,250,359441.28
2025-11-09,SKU0046,559,156,8,54,488694.57
2025-11-09,SKU0047,350,133,11,165,371542.5
2025-11-09,SKU0048,410,160,20,367,660079.5
2025-11-09,SKU0049,26,0,22,10,35693.84
2025-11-09,SKU0050,110,634,8,455,17894.8
2025-11-09,SKU0051,167,36,18,31,416873.75
2025-11-09,SKU0052,625,172,14,107,1686793.75
2025-11-09,SKU0053,313,115,18,250,158603.36
2025-11-09,SKU0054,9,0,29,10,15360.3
2025-11-09,SKU0055,65,388,6,208,26966.55
2025-11-09,SKU0056,285,113,30,379,584107.5
2025-11-09,SKU0057,684,250,16,489,626256.72
2025-11-09,SKU0058,631,236,25,713,1269780.23
2025-11-09,SKU0059,15,1,16,10,33124.2
2025-11-09,SKU0060,99,567,13,653,230578.92
2025-11-09,SKU0061,226,70,25,66,93213.7
2025-11-09,SKU0062,459,163,22,438,1265201.37
2025-11-09,SKU0063,13,0,8,10,9979.06
2025-11-09,SKU0064,310,120,23,306,64635.0
2025-11-09,SKU0065,459,171,24,493,784463.13
2025-11-09,SKU0066,589,226,15,404,692469.63
2025-11-09,SKU0067,268,104,29,342,671712.52
2025-11-09,SKU0068,112,20,21,27,273720.16
2025-11-09,SKU0069,744,202,13,114,758656.8
2025-11-09,SKU0070,219,85,5,51,627086.79
2025-11-09,SKU0071,95,516,22,1025,89647.7
2025-11-09,SKU0072,273,105,10,125,435071.91
2025-11-09,SKU0073,116,661,24,1419,97706.8
2025-11-09,SKU0074,585,220,18,466,1646500.05
2025-11-09,SKU0075,2,0,17,10,1154.72
2025-11-09,SKU0076,508,137,9,55,116961.92
2025-11-09,SKU0077,804,218,23,221,1094871.12
2025-11-09,SKU0078,504,197,9,198,1500856.56
2025-11-09,SKU0079,501,185,15,336,1345615.86
2025-11-09,SKU0080,11,0,26,10,24980.56
2025-11-09,SKU0081,587,162,28,196,1575097.1
2025-11-09,SKU0082,354,132,30,475,952614.0
2025-11-09,SKU0083,587,224,29,773,941953.03
2025-11-09,SKU0084,350,125,19,290,355666.5
2025-11-09,SKU0085,0,11,10,10,0.0
2025-11-09,SKU0086,191,54,26,60,385594.62
2025-11-09,SKU0087,672,178,25,196,795385.92
2025-11-09,SKU0088,510,138,30,182,190714.5
2025-11-09,SKU0089,715,264,21,671,1619968.35
2025-11-09,SKU0090,574,214,8,202,494294.36
2025-11-09,SKU0091,44,8,18,10,123937.44
2025-11-09,SKU0092,521,193,16,373,416180.01
2025-11-09,SKU0093,705,264,26,822,321480.0
