sku,date,actual_demand,forecast_demand
SKU0017,2025-12-21,72,73.69366695344289
SKU0018,2025-12-21,406,430.1460114934747
SKU0019,2025-12-21,169,215.83497350472416
SKU0020,2025-12-21,100,124.13709141112211
SKU0021,2025-12-21,142,149.37502123810697
SKU0022,2025-12-21,346,371.2791369622684
SKU0023,2025-12-21,79,93.43008969036508
SKU0024,2025-12-21,173,166.8347886186624
SKU0025,2025-12-21,54,56.127660596702306
SKU0026,2025-12-21,45,51.29435677795294
SKU0027,2025-12-21,122,136.38212348232184
SKU0028,2025-12-21,148,148.6293522177235
SKU0029,2025-12-21,74,63.9247848480983
SKU0030,2025-12-21,75,74.65041528739343
SKU0031,2025-12-21,479,477.629817977469
SKU0032,2025-12-21,95,96.37757260961826
SKU0033,2025-12-21,278,253.46027241049484
SKU0034,2025-12-21,2,0.7515629754851625
SKU0035,2025-12-21,320,344.95210613652694
SKU0036,2025-12-21,0,0.4312854786792497
SKU0037,2025-12-21,108,106.54979661800014
SKU0038,2025-12-21,56,48.452107608173385
SKU0039,2025-12-21,481,559.9984930646388
SKU0040,2025-12-21,180,192.4278627143724
SKU0041,2025-12-21,19,17.277555308043087
SKU0042,2025-12-21,100,127.91919974423664
SKU0043,2025-12-21,0,0.38457748044468176
SKU0044,2025-12-21,59,54.39392212506031
SKU0045,2025-12-21,66,74.6581587946163
SKU0046,2025-12-21,53,46.384624272808466
SKU0047,2025-12-21,112,114.20748780516357
SKU0048,2025-12-21,95,117.66959482255231
SKU0049,2025-12-21,4,0.3946774593099525
SKU0050,2025-12-21,362,397.2763500071319
SKU0051,2025-12-21,13,11.50882286841355
SKU0052,2025-12-21,46,46.2395219129849
SKU0053,2025-12-21,89,83.96542543306326
SKU0054,2025-12-21,1,0.6745592593134704
SKU0055,2025-12-21,230,247.7330078420741
SKU0056,2025-12-21,84,79.93603736784975
SKU0057,2025-12-21,193,197.148046609326
SKU0058,2025-12-21,172,189.51109011965949
SKU0059,2025-12-21,1,0.4954586744677109
SKU0060,2025-12-21,336,327.85969003172386
SKU0061,2025-12-21,26,17.78386142593149
SKU0062,2025-12-21,144,141.25029338610295
SKU0063,2025-12-21,0,0.34504886806573043
SKU0064,2025-12-21,98,85.33465157852952
SKU0065,2025-12-21,131,134.0238011544189
SKU0066,2025-12-21,192,178.54418536783024
SKU0067,2025-12-21,63,83.16371532911114
SKU0068,2025-12-21,8,11.708376148842293
SKU0069,2025-12-21,36,55.62892063588909
SKU0070,2025-12-21,68,64.68973060357706
SKU0071,2025-12-21,314,324.2858488907036
SKU0072,2025-12-21,90,77.8651771514443
SKU0073,2025-12-21,382,403.34730087393723
SKU0074,2025-12-21,184,180.12962578698708
SKU0075,2025-12-21,0,0.2677161489429554
SKU0076,2025-12-21,35,37.1353547724816
SKU0077,2025-12-21,65,71.03056260182154
SKU0078,2025-12-21,137,138.5671016469611
SKU0079,2025-12-21,155,141.24371746784306
SKU0080,2025-12-21,0,0.31684548699989296
SKU0081,2025-12-21,42,47.65176948210885
SKU0082,2025-12-21,110,120.48664631297726
SKU0083,2025-12-21,178,176.77615021137586
SKU0084,2025-12-21,103,103.87881127625853
SKU0085,2025-12-21,0,0.5082683750536542
SKU0086,2025-12-21,16,12.915927669892572
SKU0087,2025-12-21,66,56.108208985184056
SKU0088,2025-12-21,36,49.07836040531102
SKU0089,2025-12-21,229,209.38295681110947
SKU0090,2025-12-21,175,153.45661130322205
SKU0091,2025-12-21,0,0.6808738803299144
SKU0092,2025-12-21,142,152.801268382198
SKU0093,2025-12-21,173,224.54311181924626
SKU0094,2025-12-21,238,245.14195678564084
SKU0095,2025-12-21,158,172.8270855885388
SKU0096,2025-12-21,80,105.04692106164391
SKU0097,2025-12-21,375,372.83946340308927
SKU0098,2025-12-21,54,70.57839345492545
SKU0099,2025-12-21,478,533.4770103070501
SKU0100,2025-12-21,125,131.70838475155554
SKU0101,2025-12-21,231,258.37723676901584
SKU0102,2025-12-21,48,45.97505755600919
SKU0103,2025-12-21,3,0.30655471482792984
SKU0104,2025-12-21,49,45.13370446944636
SKU0105,2025-12-21,233,262.72308313383377
SKU0106,2025-12-21,0,0.5647857016731747
SKU0107,2025-12-21,1,0.4447317362880097
SKU0108,2025-12-21,42,45.881338319891746
SKU0109,2025-12-21,107,120.68516115746215
SKU0110,2025-12-21,25,36.65005476695428
SKU0111,2025-12-21,197,219.84956735277876
SKU0112,2025-12-21,222,233.1651286636911
SKU0113,2025-12-21,138,138.36105326924482
SKU0114,2025-12-21,179,175.54577903148547
SKU0115,2025-12-21,291,290.3830655834686
SKU0116,2025-12-21,52,48.11198297006369
SKU0117,2025-12-21,130,135.46968129063185
SKU0118,2025-12-21,81,94.19901196784933
SKU0119,2025-12-21,181,187.92604992650948
SKU0120,2025-12-21,278,268.15055794289316
SKU0121,2025-12-21,232,221.59554879094486
SKU0122,2025-12-21,91,90.93055826516779
SKU0123,2025-12-21,402,425.52182591664905
SKU0124,2025-12-21,199,180.83218505057332
SKU0125,2025-12-21,167,152.42310587896856
SKU0126,2025-12-21,160,163.38901510008705
SKU0127,2025-12-21,201,181.20255600053417
SKU0128,2025-12-21,151,121.01833471794026
SKU0129,2025-12-21,66,59.845047450120255
SKU0130,2025-12-21,154,154.18553473746059
SKU0131,2025-12-21,69,70.456760575828
SKU0132,2025-12-21,139,160.33294555861207
SKU0133,2025-12-21,146,166.0417671736515
SKU0134,2025-12-21,105,98.78264766238493
SKU0135,2025-12-21,62,70.42399316746402
SKU0136,2025-12-21,153,150.63377577655876
SKU0137,2025-12-21,78,81.15090801785755
SKU0138,2025-12-21,102,124.52824892590478
SKU0139,2025-12-21,269,296.16645763745765
SKU0140,2025-12-21,306,310.63344363112594
SKU0141,2025-12-21,93,93.64107540939916
SKU0142,2025-12-21,114,99.67238407322228
SKU0143,2025-12-21,221,211.21318225768863
SKU0144,2025-12-21,321,341.25656038790544
SKU0145,2025-12-21,74,79.14089653652648
SKU0146,2025-12-21,79,73.85063661366695
SKU0147,2025-12-21,128,128.48186507845045
SKU0148,2025-12-21,275,272.5519348539697
SKU0149,2025-12-21,208,220.46284010664968
SKU0150,2025-12-21,131,133.66672250405014
SKU0151,2025-12-21,421,475.7972264407591
SKU0152,2025-12-21,1,0.624112996943223
SKU0153,2025-12-21,190,189.17773667589358
SKU0154,2025-12-21,34,38.76456201479007
SKU0155,2025-12-21,148,153.81028849489957
SKU0156,2025-12-21,182,160.47490965602626
SKU0157,2025-12-21,23,24.930449308205922
SKU0158,2025-12-21,119,104.83099837221725
SKU0159,2025-12-21,164,196.73901107282995
SKU0160,2025-12-21,89,98.24326210756043
SKU0161,2025-12-21,253,248.8839940527172
SKU0162,2025-12-21,116,116.07421691941107
SKU0163,2025-12-21,192,214.3632999228248
SKU0164,2025-12-21,0,0.395941714348631
SKU0165,2025-12-21,171,171.72953974216966
SKU0166,2025-12-21,33,32.85101580931489
SKU0167,2025-12-21,220,214.34749352582136
SKU0168,2025-12-21,402,409.7083876292401
SKU0169,2025-12-21,448,441.91360723707015
SKU0170,2025-12-21,65,91.85401304906424
SKU0171,2025-12-21,146,148.03457475210695
SKU0172,2025-12-21,142,120.6735714322367
SKU0173,2025-12-21,260,291.97958825721076
SKU0174,2025-12-21,16,19.97452956490384
SKU0175,2025-12-21,347,351.8485159926632
SKU0176,2025-12-21,30,29.790824406097908
SKU0177,2025-12-21,59,55.72235147539654
SKU0178,2025-12-21,270,263.52731822897107
SKU0179,2025-12-21,0,0.37929960074677277
SKU0180,2025-12-21,160,155.16123715084922
SKU0181,2025-12-21,495,515.4284581123497
SKU0182,2025-12-21,555,580.995500446409
SKU0183,2025-12-21,200,218.51615566894048
SKU0184,2025-12-21,19,20.86972079393406
SKU0185,2025-12-21,144,123.73976654289727
SKU0186,2025-12-21,70,85.6146363667904
SKU0187,2025-12-21,149,156.9460084535667
SKU0188,2025-12-21,0,0.6180510024780622
SKU0189,2025-12-21,65,68.47638797194044
SKU0190,2025-12-21,194,207.46504047667054
SKU0191,2025-12-21,0,0.7984858997414662
SKU0192,2025-12-21,23,27.452201167862732
SKU0193,2025-12-21,93,99.88147229758057
SKU0194,2025-12-21,0,0.42083769994841363
SKU0195,2025-12-21,26,21.928324303373994
SKU0196,2025-12-21,29,31.989505695605192
SKU0197,2025-12-21,123,100.72820809660628
SKU0198,2025-12-21,19,25.8233320282307
SKU0199,2025-12-21,187,179.48292883844795
SKU0200,2025-12-21,145,174.82069228826597
SKU0001,2025-12-28,214,220.27223125311565
SKU0002,2025-12-28,482,452.40428085738944
SKU0003,2025-12-28,133,135.48424906808546
SKU0004,2025-12-28,95,83.2870898264753
SKU0005,2025-12-28,46,39.6446919309994
SKU0006,2025-12-28,176,181.91562796366054
SKU0007,2025-12-28,157,150.9666929327327
SKU0008,2025-12-28,169,171.71274747684774
SKU0009,2025-12-28,154,142.63271565781915
SKU0010,2025-12-28,223,213.46214992386342
SKU0011,2025-12-28,50,38.85682647987567
SKU0012,2025-12-28,25,25.87169671363483
SKU0013,2025-12-28,200,210.56689887983467
SKU0014,2025-12-28,21,21.758990844907938
SKU0015,2025-12-28,180,181.85562860878508
SKU0016,2025-12-28,133,137.0949919433815
SKU0017,2025-12-28,66,71.07811553984817
SKU0018,2025-12-28,409,407.4532296241474
SKU0019,2025-12-28,190,200.79806057055572
SKU0020,2025-12-28,140,135.65003968253964
SKU0021,2025-12-28,135,153.6486878084314
SKU0022,2025-12-28,366,365.1850108468068
SKU0023,2025-12-28,88,94.26713806528133
SKU0024,2025-12-28,170,162.42440944814985
SKU0025,2025-12-28,55,56.56084096933312
SKU0026,2025-12-28,57,52.95175904388884
SKU0027,2025-12-28,127,134.6302012174063
SKU0028,2025-12-28,152,146.27493927744638
SKU0029,2025-12-28,72,71.78907890923499
SKU0030,2025-12-28,71,74.33506560948219
SKU0031,2025-12-28,452,482.6364810168263
SKU0032,2025-12-28,86,96.49901752993554
SKU0033,2025-12-28,230,254.2083566742005
SKU0034,2025-12-28,1,0.5791586716712774
SKU0035,2025-12-28,358,327.2452071222772
SKU0036,2025-12-28,0,0.3897167885617641
SKU0037,2025-12-28,90,113.93954835879249
SKU0038,2025-12-28,49,47.50052633966067
SKU0039,2025-12-28,581,504.16948752486263
SKU0040,2025-12-28,160,176.7074852349189
SKU0041,2025-12-28,17,18.617617564936044
SKU0042,2025-12-28,115,116.86692153256027
SKU0043,2025-12-28,0,0.4297068651505246
SKU0044,2025-12-28,44,54.539238856414784
SKU0045,2025-12-28,84,73.54108484663044
SKU0046,2025-12-28,49,46.98944624317529
SKU0047,2025-12-28,121,108.663567502898
SKU0048,2025-12-28,133,107.44954433094627
SKU0049,2025-12-28,0,2.293368894367181
SKU0050,2025-12-28,387,433.1855919635919
SKU0051,2025-12-28,14,12.752135907586046
SKU0052,2025-12-28,45,49.920867430721636
SKU0053,2025-12-28,81,88.61594087823562
SKU0054,2025-12-28,1,0.5895201740449292
SKU0055,2025-12-28,254,230.93865620525293
SKU0056,2025-12-28,74,82.23824356098874
SKU0057,2025-12-28,213,208.634251997982
SKU0058,2025-12-28,220,190.23261207138432
SKU0059,2025-12-28,0,0.3900896682369072
SKU0060,2025-12-28,323,329.55359926706495
SKU0061,2025-12-28,22,21.03460821922032
SKU0062,2025-12-28,122,140.78932396706006
SKU0063,2025-12-28,0,0.30655471482792984
SKU0064,2025-12-28,81,91.12294930820416
SKU0065,2025-12-28,136,133.17806803472507
SKU0066,2025-12-28,184,178.0876807851004
SKU0067,2025-12-28,91,86.64274152236653
SKU0068,2025-12-28,16,11.318088569163983
SKU0069,2025-12-28,39,50.78910276866927
SKU0070,2025-12-28,52,70.66042215561284
SKU0071,2025-12-28,311,317.51011112403876
SKU0072,2025-12-28,76,79.37768669902879
SKU0073,2025-12-28,400,362.51423845989825
SKU0074,2025-12-28,196,173.48071291914178
SKU0075,2025-12-28,2,0.2050866554030307
SKU0076,2025-12-28,40,37.776129343196246
SKU0077,2025-12-28,80,68.201435433866
SKU0078,2025-12-28,121,135.24765813643356
SKU0079,2025-12-28,144,148.33836924712753
SKU0080,2025-12-28,1,0.525387972057795
SKU0081,2025-12-28,55,49.8224234362803
SKU0082,2025-12-28,140,116.54725112664221
SKU0083,2025-12-28,188,173.2616730562017
SKU0084,2025-12-28,100,102.05731273982981
SKU0085,2025-12-28,0,0.37904242336947797
SKU0086,2025-12-28,11,17.007498542986074
SKU0087,2025-12-28,40,56.23992114652978
SKU0088,2025-12-28,47,39.23287619747425
SKU0089,2025-12-28,195,212.44944062001798
SKU0090,2025-12-28,159,161.62796200860967
SKU0091,2025-12-28,1,0.692581081443557
SKU0092,2025-12-28,162,150.47023186512106
SKU0093,2025-12-28,206,207.748693903319
SKU0094,2025-12-28,224,214.500245085287
SKU0095,2025-12-28,178,163.2095481738557
SKU0096,2025-12-28,87,88.60676307306245
SKU0097,2025-12-28,364,379.6259333644053
SKU0098,2025-12-28,62,71.55242154795619
SKU0099,2025-12-28,523,512.5360135393281
SKU0100,2025-12-28,139,124.92259292117667
SKU0101,2025-12-28,213,246.3160921828381
SKU0102,2025-12-28,47,43.58448024256877
SKU0103,2025-12-28,2,1.900080018017134
SKU0104,2025-12-28,46,47.37466286961532
SKU0105,2025-12-28,257,250.00350102425546
SKU0106,2025-12-28,0,0.2050866554030307
SKU0107,2025-12-28,1,0.4637278862025182
SKU0108,2025-12-28,42,45.99564810864786
SKU0109,2025-12-28,117,112.08363825623195
SKU0110,2025-12-28,38,32.37918907787473
SKU0111,2025-12-28,203,202.59887856693743
SKU0112,2025-12-28,240,247.50235675535274
SKU0113,2025-12-28,127,137.6296033344405
SKU0114,2025-12-28,180,170.4995475683565
SKU0115,2025-12-28,287,305.8145698831179
SKU0116,2025-12-28,60,53.11207677273679
SKU0117,2025-12-28,146,130.40441376934598
SKU0118,2025-12-28,103,86.74851118196258
SKU0119,2025-12-28,189,186.30906501097806
SKU0120,2025-12-28,281,286.9224648284475
SKU0121,2025-12-28,242,225.47168916875214
SKU0122,2025-12-28,90,98.64212979318941
SKU0123,2025-12-28,428,406.1770094161441
SKU0124,2025-12-28,183,192.11274518101646
SKU0125,2025-12-28,184,164.84791614711295
SKU0126,2025-12-28,154,162.05303061351273
SKU0127,2025-12-28,198,183.0072181041936
SKU0128,2025-12-28,107,133.83898036422667
SKU0129,2025-12-28,63,69.44604516554504
SKU0130,2025-12-28,164,164.57935574643102
SKU0131,2025-12-28,58,69.3537521870754
SKU0132,2025-12-28,158,160.79067906521132
SKU0133,2025-12-28,180,151.6671674378248
SKU0134,2025-12-28,94,100.94504397296039
SKU0135,2025-12-28,61,71.48148925293131
SKU0136,2025-12-28,174,149.51332508449104
SKU0137,2025-12-28,84,78.62778059158578
SKU0138,2025-12-28,141,110.44949861433571
SKU0139,2025-12-28,300,283.10671274102197
SKU0140,2025-12-28,316,314.4418122509789
SKU0141,2025-12-28,87,93.75347950305787
SKU0142,2025-12-28,111,115.10147948599293
SKU0143,2025-12-28,212,210.20960137738723
SKU0144,2025-12-28,332,320.0295712896613
SKU0145,2025-12-28,86,80.02084867517466
SKU0146,2025-12-28,89,76.09655329991119
SKU0147,2025-12-28,144,125.47757053980793
SKU0148,2025-12-28,287,290.73177636267775
SKU0149,2025-12-28,223,217.72770256705687
SKU0150,2025-12-28,135,128.95640726483464
SKU0151,2025-12-28,478,456.8338493498863
SKU0152,2025-12-28,0,0.7329991252434147
SKU0153,2025-12-28,216,192.59640542031727
SKU0154,2025-12-28,42,38.012303944475214
SKU0155,2025-12-28,146,156.7054631405083
SKU0156,2025-12-28,173,173.39132678931637
SKU0157,2025-12-28,24,21.23240303540574
SKU0158,2025-12-28,106,109.31384095113364
SKU0159,2025-12-28,198,172.72251042361324
SKU0160,2025-12-28,108,96.29553430724408
SKU0161,2025-12-28,212,246.72131923113125
SKU0162,2025-12-28,130,107.03314337135727
SKU0163,2025-12-28,212,191.20724082109166
SKU0164,2025-12-28,0,0.5717081809554457
SKU0165,2025-12-28,178,172.5069426359266
SKU0166,2025-12-28,31,31.843158531547736
SKU0167,2025-12-28,227,222.34166709756005
SKU0168,2025-12-28,418,405.98101507297906
SKU0169,2025-12-28,475,479.6208781798422
SKU0170,2025-12-28,77,78.44248010852449
SKU0171,2025-12-28,141,145.8733778710965
SKU0172,2025-12-28,123,123.5071192677955
SKU0173,2025-12-28,264,276.65397624405574
SKU0174,2025-12-28,9,17.22771039711514
SKU0175,2025-12-28,342,345.817114358377
SKU0176,2025-12-28,33,26.719827396289528
SKU0177,2025-12-28,70,55.25051424577928
SKU0178,2025-12-28,257,265.8987689508251
SKU0179,2025-12-28,0,0.37929960074677277
SKU0180,2025-12-28,156,154.72752097735994
SKU0181,2025-12-28,565,517.5236343906988
SKU0182,2025-12-28,536,557.7768229051416
SKU0183,2025-12-28,206,210.62326827307933
SKU0184,2025-12-28,14,19.81419941416197
SKU0185,2025-12-28,123,133.25342252665138
SKU0186,2025-12-28,88,78.9784036695859
SKU0187,2025-12-28,155,151.59618563608356
SKU0188,2025-12-28,0,0.6160962419740263
SKU0189,2025-12-28,49,70.77168501088232
SKU0190,2025-12-28,208,192.69854699934638
SKU0191,2025-12-28,0,0.7984858997414662
SKU0192,2025-12-28,32,29.228446711998995
SKU0193,2025-12-28,103,99.48147823505751
SKU0194,2025-12-28,0,0.4505216591221605
SKU0195,2025-12-28,20,22.27450593005142
SKU0196,2025-12-28,35,32.78331577748344
SKU0197,2025-12-28,117,112.7010836309156
SKU0198,2025-12-28,26,23.316451560202736
SKU0199,2025-12-28,187,180.3545235283963
SKU0200,2025-12-28,170,162.74144924650074
SKU0001,2026-01-04,90,223.20754873293757
SKU0002,2026-01-04,205,489.47113631532267
SKU0003,2026-01-04,50,144.16936018523825
SKU0004,2026-01-04,33,90.11583671957901
SKU0005,2026-01-04,11,43.09464772675822
SKU0006,2026-01-04,71,177.84416871591765
SKU0007,2026-01-04,49,166.30658459277856
SKU0008,2026-01-04,78,177.85585548736145
SKU0009,2026-01-04,47,153.1457544941016
SKU0010,2026-01-04,95,220.23091285974067
SKU0011,2026-01-04,18,45.204715854728235
SKU0012,2026-01-04,7,30.237497000284392
SKU0013,2026-01-04,80,210.24441535132325
SKU0014,2026-01-04,10,28.830330221282026
SKU0015,2026-01-04,74,181.4320699711041
SKU0016,2026-01-04,62,141.89438065078593
SKU0017,2026-01-04,30,72.7578418098408
SKU0018,2026-01-04,169,411.65743628940146
SKU0019,2026-01-04,72,209.96098498948166
SKU0020,2026-01-04,59,130.92289780220307
SKU0021,2026-01-04,72,166.30975919122858
SKU0022,2026-01-04,136,386.43248185019036
SKU0023,2026-01-04,31,95.72100666372647
SKU0024,2026-01-04,60,170.96361179112256
SKU0025,2026-01-04,17,58.870903848193514
SKU0026,2026-01-04,23,60.50299564944115
SKU0027,2026-01-04,57,137.19300103660996
SKU0028,2026-01-04,62,156.1673072945372
SKU0029,2026-01-04,38,69.94252435404458
SKU0030,2026-01-04,31,77.85742909111003
SKU0031,2026-01-04,210,508.7447559297568
SKU0032,2026-01-04,30,96.4886025965943
SKU0033,2026-01-04,133,245.6747453675172
SKU0034,2026-01-04,0,0.4396694790993566
SKU0035,2026-01-04,142,363.8300304341881
SKU0036,2026-01-04,0,0.2157111800498057
SKU0037,2026-01-04,44,124.9078353119594
SKU0038,2026-01-04,22,52.689429464986546
SKU0039,2026-01-04,226,557.2411262546397
SKU0040,2026-01-04,71,179.48354508878492
SKU0041,2026-01-04,10,21.12980319536383
SKU0042,2026-01-04,50,120.09266956103833
SKU0043,2026-01-04,0,0.339459346370765
SKU0044,2026-01-04,22,56.723111949832
SKU0045,2026-01-04,35,79.71665894442947
SKU0046,2026-01-04,17,51.09276354153193
SKU0047,2026-01-04,43,117.74295093761917
SKU0048,2026-01-04,44,129.96605424175638
SKU0049,2026-01-04,0,0.9894482675560564
SKU0050,2026-01-04,168,411.73224814840637
SKU0051,2026-01-04,7,15.148437756183718
SKU0052,2026-01-04,25,54.47886294580528
SKU0053,2026-01-04,29,92.87804973372923
SKU0054,2026-01-04,0,0.440714476410065
SKU0055,2026-01-04,90,248.55409540893183
SKU0056,2026-01-04,33,90.03371849466674
SKU0057,2026-01-04,104,211.09687536951787
SKU0058,2026-01-04,77,210.81693628456551
SKU0059,2026-01-04,0,0.3644591321226748
SKU0060,2026-01-04,156,366.97690358267954
SKU0061,2026-01-04,10,21.84413421145625
SKU0062,2026-01-04,54,144.13550009500662
SKU0063,2026-01-04,0,0.2157111800498057
SKU0064,2026-01-04,35,96.8759612839784
SKU0065,2026-01-04,53,139.35299440384333
SKU0066,2026-01-04,89,188.66626296757477
SKU0067,2026-01-04,38,80.57678618683461
SKU0068,2026-01-04,2,16.320004286104037
SKU0069,2026-01-04,24,54.788527633083085
SKU0070,2026-01-04,22,66.76326381440543
SKU0071,2026-01-04,136,333.67542383769484
SKU0072,2026-01-04,35,91.65632726831454
SKU0073,2026-01-04,149,407.8523149374429
SKU0074,2026-01-04,73,192.16627341331275
SKU0075,2026-01-04,2,0.4017904061599159
SKU0076,2026-01-04,13,42.01542166242243
SKU0077,2026-01-04,23,75.7278615007241
SKU0078,2026-01-04,60,141.41607433578884
SKU0079,2026-01-04,56,158.08332237668884
SKU0080,2026-01-04,0,0.24932488202747127
SKU0081,2026-01-04,23,50.26418930586458
SKU0082,2026-01-04,53,124.4328755741295
SKU0083,2026-01-04,85,192.15212417170028
SKU0084,2026-01-04,43,109.26404087014214
SKU0085,2026-01-04,1,0.20706760176529163
SKU0086,2026-01-04,4,15.111252596712086
SKU0087,2026-01-04,24,54.349895929389795
SKU0088,2026-01-04,15,45.48870683216302
SKU0089,2026-01-04,84,216.84935367133974
SKU0090,2026-01-04,90,174.865406295346
SKU0091,2026-01-04,0,0.5959742681182832
SKU0092,2026-01-04,68,164.20779960289053
SKU0093,2026-01-04,92,214.92652825410303
SKU0094,2026-01-04,91,236.75858759648753
SKU0095,2026-01-04,69,177.10718819534776
SKU0096,2026-01-04,42,101.4677664239054
SKU0097,2026-01-04,176,396.5314844004388
SKU0098,2026-01-04,26,70.70913147054286
SKU0099,2026-01-04,236,553.9752685786435
SKU0100,2026-01-04,52,137.1543560417461
SKU0101,2026-01-04,94,250.34276330573655
SKU0102,2026-01-04,5,49.89560962029025
SKU0103,2026-01-04,0,0.528637141617762
SKU0104,2026-01-04,27,52.02378571820546
SKU0105,2026-01-04,106,265.18687277312483
SKU0106,2026-01-04,0,0.3022908184228674
SKU0107,2026-01-04,1,0.4813593641630767
SKU0108,2026-01-04,19,52.57227044635774
SKU0109,2026-01-04,47,121.6358354753389
SKU0110,2026-01-04,14,37.32623882081983
